,Volume,Close,EMA9,EMA20,EMA50,EMA100,EMA200,EMA500,MACD,RSI,Target
3215,11800,27902.66015625,27937.57733336611,27924.780731036884,27564.483461076063,26961.05763847629,26503.433997285385,25790.01517157283,-53.67315702729127,51.13679280923677,1
3216,10600,28343.009765625,28018.66381981789,27964.612067664326,27595.013904391708,26988.4230271327,26521.738233786276,25800.20676675867,-21.856280204660933,61.59333903155291,1
3217,10400,28452.169921875,28105.365040229313,28011.046149017722,27628.627865861643,27017.408114157297,26540.946509289646,25810.793446020612,5.112142731296544,63.668902537788725,0
3218,16800,28423.48046875,28168.988125933454,28050.325608039842,27659.79855617099,27045.251131079924,26559.678190478306,25821.223334334903,18.81902777188742,62.70970721580678,1
3219,12000,28532.109375,28241.612375746765,28096.20977632176,27694.006823576052,27074.69386858329,26579.30437141882,25832.045234696838,32.2157447385614,64.8679064723516,1
3220,18200,28978.01953125,28388.893806847416,28180.1916577435,27744.36026309268,27112.3834856658,26603.172183954455,25844.604014323795,66.16685155070718,72.02520719118486,0
3221,19800,28926.359375,28496.386920477933,28251.255249863167,27790.713169441988,27148.30380030608,26626.288474412624,25856.906430933283,79.31669602501424,70.23986311982578,1
3222,15000,29045.279296875,28606.165395757347,28326.876587673818,27839.91184110603,27185.867671525262,26650.35803483514,25869.634466326264,89.44461896236868,71.96274866544411,-1
3223,11700,28797.25,28644.38231660588,28371.674055514406,27877.45451400383,27217.776232485157,26671.72014394126,25881.321554285045,73.52583330898636,63.68197225295347,-1
3224,13700,28353.5390625,28586.213665784704,28369.946913322558,27896.1244962978,27240.266585554757,26688.454660543837,25891.190686054364,29.460438964479863,52.12615115021212,0
3225,11500,28372.23046875,28543.417026377767,28370.16439479184,27914.795318746907,27262.68171195466,26705.208648685195,25901.095036484287,-0.49443260874633665,52.5170358334105,0
3226,9600,28412.890625,28517.311746102216,28374.233559573568,27934.328468011736,27285.45812607437,26722.200509146038,25911.122164582153,-18.63169679532311,53.40822785108294,1
3227,13400,28599.029296875,28533.655256256774,28395.6426774118,27960.395167182847,27311.46943638725,26740.875422456775,25921.85233277494,-19.08456384932404,57.35426625531368,0
3228,12600,28634.5,28553.82420500542,28418.39099384877,27986.830650822736,27337.668061409284,26759.717458054223,25932.681265578234,-18.00123354139015,58.08282067768679,-1
3229,8000,28523.19921875,28547.699207754336,28428.372729553652,28007.86471231008,27361.143925911078,26777.264540250202,25943.02265461285,-25.33741924828925,54.91272408840673,0
3230,12300,28507.419921875,28539.643350578473,28435.901033584258,28027.455112685177,27383.842460484622,26794.48001668428,25953.25976945222,-31.41251242202233,54.45892048294702,1
3231,10700,28773.130859375,28586.34085233778,28468.018159850042,28056.697298829877,27411.353121848788,26814.168084770758,25964.516739871073,-18.343066189394165,60.39442624080954,-1
3232,13300,28668.220703125,28602.716822495226,28487.085068733373,28080.678608802235,27436.24158880475,26832.616369530504,25975.3099692653,-17.56968032238632,57.22325459322078,-1
3233,16600,28294.279296875,28541.029317371183,28468.722614270668,28089.05510637372,27453.232434509115,26847.160279255328,25984.56733185057,-41.67267005688552,47.6243319215734,0
3234,8800,28223.69921875,28477.56329764695,28445.38705279251,28094.335267643375,27468.489202513883,26860.85718412592,25993.50598209767,-60.64937983461013,46.05403812309822,0
3235,10800,28292.810546875,28440.612747492563,28430.855956990843,28102.11861192697,27484.812397451726,26875.10547629258,26002.684842635703,-66.36523475687216,47.86670896298614,-1
3236,13600,27827.529296875,28317.99605736905,28373.39627507505,28091.350403493558,27491.598870707632,26884.582330228724,26009.969650836258,-97.42223430426448,38.48985281255868,0
3237,10500,27865.9609375,28227.589033395245,28325.069100067903,28082.511600905575,27499.011980941144,26894.34729149511,26017.378797689205,-110.36668823460984,39.543331973353915,1
3238,10900,28243.2890625,28230.7290392162,28317.280525061436,28088.816599399473,27513.75014097201,26907.769597674265,26026.264667009807,-89.40084988957254,48.81281232692843,1
3239,18300,28334.55078125,28251.493387622962,28318.925311365107,28098.45323398185,27530.003618997314,26921.966425371535,26035.479382036716,-66.33208831107021,50.77852463468833,-1
3240,11300,28220.98046875,28245.39080384837,28309.597231116048,28103.258223580604,27543.686328893407,26934.891938240973,26044.203937273098,-56.075275254029975,48.29307804460433,-1
3241,9100,28106.2109375,28217.554830578698,28290.227107914518,28103.374016283327,27554.825430053934,26946.546853656488,26052.435502144264,-54.33514685444952,45.85067912176155,0
3242,12700,28061.140625,28186.271989462963,28268.40934763694,28101.71780486045,27564.85147351821,26957.63733894349,26060.454285069834,-53.45244970760527,44.890537788626524,0
3243,6900,28082.33984375,28165.485560320372,28250.688442504852,28100.957884816908,27575.098767978245,26968.828408643058,26068.525684505687,-48.8024506899236,45.468962876613034,-1
3244,11900,27643.109375,28061.0103232563,28192.82376940915,28083.003041294676,27576.445512671744,26975.537671989892,26074.811447741195,-71.30725682834154,36.84097784232601,0
3245,14000,27673.599609375,27983.528180480043,28143.3738494059,28066.948004748807,27578.36935617082,26982.483561914123,26081.19383561199,-79.51342805488318,37.72439389210993,-1
3246,17100,27529.970703125,27892.816685009035,28084.954502141052,28045.890071351794,27577.410967001597,26987.931195160003,26086.97737600126,-89.25796046767681,35.22493573343468,1
3247,16200,28050.880859375,27924.42951988223,28081.709393306188,28046.085788529177,27586.786608434733,26998.507808734284,26094.817310066628,-56.84311594658442,48.541358437049325,0
3248,15200,27984.369140625,27936.417444030787,28072.438893050836,28043.665527827055,27594.659529864242,27008.317374225735,26102.360431146702,-37.06116521744765,47.206899464525925,1
3249,11300,28129.83984375,27975.10192397463,28077.90565026028,28047.04491276521,27605.257159842175,27019.476801783192,26110.454161336736,-12.621577295928091,50.417482625155046,0
3250,8500,28077.1796875,27995.517476679706,28077.836510949775,28048.226668637162,27614.60216038985,27030.00120860625,26118.30536104198,0.8406823532433947,49.249858576645074,1
3251,15100,28179.080078125,28032.229996968766,28087.478755442655,28053.358174891586,27625.77994093906,27041.43482919848,26126.532006619156,16.57862834616769,51.58637000422658,-1
3252,11000,28091.419921875,28044.067981950015,28087.85410462669,28054.850792420348,27635.00053462096,27051.88244206093,26134.375870552314,20.782824016237413,49.4761039128414,-1
3253,14100,27836.509765625,28002.55633868501,28063.916548531295,28046.288399212684,27638.99081642302,27059.68967911132,26141.17081624123,6.816625012320117,43.857645773780966,1
3254,13600,27915.900390625,27985.225149073012,28049.819771587838,28041.175143973953,27644.47417432801,27068.209188678622,26148.255565041167,3.512464280149075,45.917539721455185,0
3255,11300,27941.509765625,27976.48207238341,28039.50453292471,28037.26669776419,27650.35606722498,27076.89874665819,26155.414264444695,3.624072795366942,46.59819098151919,0
3256,10100,27876.609375,27956.50753290673,28023.990708360452,28030.966410596968,27654.83633074528,27084.856066343185,26162.285302810185,0.08638680776394381,45.05078734592002,-1
3257,13000,27527.220703125,27870.650166950385,27976.67927929041,28011.211676970615,27652.309288614182,27089.257704520118,26167.73414672362,-23.70872931629789,37.777735689358245,-1
3258,10800,27430.279296875,27782.575992935308,27924.641185727036,27988.43001500608,27647.912655114396,27092.65095419529,26172.774247123427,-42.78879917222021,36.03923438130228,-1
3259,24300,27274.150390625,27680.890872473246,27862.689681431606,27960.41904934408,27640.51142215421,27094.45691873688,26177.170958275132,-61.593044231340315,33.375303189834895,1
3260,11300,27458.990234375,27636.510744853596,27824.24211504526,27940.755174247253,27636.916943188284,27098.084115907408,26182.288001293495,-57.33844598627776,39.1133789591551,1
3261,10200,27591.140625,27627.43672088288,27802.041973136187,27927.04479976697,27636.01048144198,27102.990150823753,26187.91216346398,-42.08587644206892,42.89977791918178,-1
3262,21100,27252.529296875,27552.455236081307,27749.707432539886,27900.593211418265,27628.416794618868,27104.478102525754,26192.16213206043,-50.68654733275093,36.61634224914478,1
3263,16600,27517.6796875,27545.50012636505,27727.609552059897,27885.57699479402,27626.223980616516,27108.589561082714,26197.453619307696,-35.14091854657326,43.58447241155475,-1
3264,17100,26818.8203125,27400.16416359204,27641.058195911333,27843.74339940994,27610.235789168662,27105.706284977412,26199.934125068943,-66.71654234136409,33.21866129895449,-1
3265,16400,26304.630859375,27181.057502748634,27513.779401955493,27783.386044898765,27584.38222620245,27097.735385220178,26200.3520761041,-114.23434450115576,27.951315790405673,0
3266,14200,26298.689453125,27004.58389282391,27398.056549685924,27725.162649142934,27558.922963369234,27089.784679428187,26200.744640483423,-136.55786733034336,27.896272217023196,-1
3267,11000,26227.619140625,26849.190942384128,27286.58632025155,27666.435452730464,27532.5605114337,27081.20591784806,26200.851923917122,-145.76499965624595,27.20610489701795,-1
3268,9600,26150.240234375,26709.400800782303,27178.362883501402,27606.976816716528,27505.18783268006,27071.942577714002,26200.6498812443,-146.33875122646793,26.439141542678854,-1
3269,9900,25765.140625,26520.548765625845,27043.77028745365,27534.747946453135,27470.73145232996,27058.939573209387,26198.911321339132,-160.7756707564497,22.968733999983982,1
3270,8100,25960.779296875,26408.594871875677,26940.628288350927,27473.023685685366,27440.831409647686,27048.012605285665,26197.960694494966,-145.7171475376863,28.1298984630688,1
3271,8900,26051.810546875,26337.238006875545,26855.978979638934,27417.28983710457,27413.326046028425,27038.100146993023,26197.377260771933,-119.30452732311744,30.46447379402848,-1
3272,8600,25860.169921875,26241.824389875437,26761.140021756655,27356.226311017137,27382.570479213504,27026.37944823563,26196.03112369051,-104.92751181228311,28.37481926188532,1
3273,11500,26316.33984375,26256.72748065035,26718.778100041734,27315.44644955568,27361.457001283532,27019.314377544233,26196.511398022085,-57.26694034923338,39.08567141863955,0
3274,10900,26350.169921875,26275.415968895282,26683.67255926395,27277.592468078008,27341.431514562573,27012.656223756483,26197.124805302934,-18.06554596069668,39.8045949075298,0
3275,9600,26394.009765625,26299.134728241228,26656.08562653643,27242.94216602103,27322.67068785094,27006.500537605923,26197.910773208412,14.458773139032076,40.77999398176897,1
3276,7800,26652.810546875,26369.869891967985,26655.773714187722,27219.79974958393,27309.406130603893,27002.981234215567,26199.72674036876,54.77840262769098,46.310785826894836,-1
3277,11300,26559.919921875,26407.87989794939,26646.64478158651,27193.92210928162,27294.564819539955,26998.572663943523,26201.164637300917,75.30138505330956,44.697206814872956,-1
3278,9600,26230.66015625,26372.435949609513,26607.027198221127,27156.14713073136,27273.49740046491,26990.931743468962,26201.282383883547,67.08421053150943,39.450230603293804,1
3279,12800,26349.099609375,26367.768681562615,26582.46266595007,27124.49820832523,27255.192493710652,26984.545354074995,26201.87247260806,69.7022400391811,42.083953219918094,0
3280,7600,26392.759765625,26372.766898375092,26564.395723061967,27095.802583121298,27238.114617906976,26978.656940259574,26202.634497729887,74.04321855400161,43.067046726916224,-1
3281,10500,26236.869140625,26345.587346825076,26533.202715210828,27062.11891870968,27218.28797479248,26971.275967128884,26202.771162970985,66.3329227157144,40.428282400604786,1
3282,8200,26694.279296875,26415.32573683506,26548.543342035988,27047.693835500475,27207.911565328766,26968.519781355215,26204.733271289962,90.46154496166474,50.09110405554248,0
3283,9800,26747.1796875,26481.69652696805,26567.461089223038,27035.908966951436,27198.788161807403,26966.31739236163,26206.898726045292,107.26027359860586,51.07941419214694,-1
3284,8500,26515.240234375,26488.40526844944,26562.487674475607,27015.490585281772,27185.25255928399,26961.829062431418,26208.12963027016,100.16186856095612,46.711817892615706,1
3285,7000,26697.8203125,26530.288277259555,26575.376497144596,27003.032927525623,27175.600435585297,26959.202109695783,26210.084483293034,104.68269215417578,50.313446270985494,-1
3286,9900,26602.83984375,26544.798590557646,26577.99205396416,26987.339081103048,27164.258641687567,26955.656216502295,26211.65236896352,98.29737540822515,48.47785088780193,-1
3287,12700,26519.0703125,26539.65293494612,26572.380459539003,26968.97559998136,27151.482635169,26951.312078154016,26212.879586302988,85.90244627818043,46.85425339171588,0
3288,7600,26489.560546875,26529.634457331897,26564.4928488091,26950.175009663464,27138.375267083968,26946.717535554224,26213.98410111565,73.65751362810155,46.26640527597134,-1
3289,7400,26374.69921875,26498.64740961552,26546.417264993946,26927.607331588428,27123.252969097157,26941.02581100891,26214.625678431556,56.533677774183786,43.95479243189468,-1
3290,7300,26307.98046875,26460.514021442417,26523.708998685,26903.308238928097,27107.108959189292,26934.726852379466,26214.998352245202,40.192994862280244,42.622656312094385,0
3291,6100,26242.380859375,26416.887389028936,26496.915842560236,26877.38951816131,27089.9856304801,26927.837837523704,26215.10766365091,25.17959561685143,41.29739043548974,-1
3292,7600,25979.599609375,26329.42983309815,26447.647629875926,26842.182070757925,27067.99778847802,26918.402631273468,26214.167511737633,-0.8559217874151557,36.413134894749945,0
3293,7500,26040.69921875,26271.68371022852,26408.890638340123,26810.751370679183,27047.655242542813,26909.669263984677,26213.475023542072,-11.763793856285162,38.24206568905788,-1
3294,5400,25807.099609375,26178.766890057817,26351.577207010112,26771.39247807902,27023.08978446028,26898.698421650253,26211.85276639969,-31.398345825615536,34.19274487598419,1
3295,8700,26213.439453125,26185.701402671257,26338.421230449625,26749.51196729651,27007.05710463186,26891.879924451,26211.859100478436,-14.56233196931447,45.08533499258694,0
3296,8500,26210.6796875,26190.697059637005,26326.255369216327,26728.38128965743,26991.287254787665,26885.101812640543,26211.854392242993,-1.8244365111425793,45.03081764815519,1
3297,6700,26366.150390625,26225.787725834605,26330.05489506477,26714.176156362042,26978.908306982463,26879.938116899095,26212.47034433234,17.779153320792602,48.78775740665092,1
3298,8600,26626.4609375,26305.922368167685,26358.284041963365,26710.736343857647,26971.929151151126,26877.415955910048,26214.123001390893,47.308486419575445,54.406576425828966,0
3299,8000,26595.44921875,26363.827738284148,26380.87120165733,26706.215280127937,26964.474102984765,26874.610316734328,26215.64526173963,62.811774648136776,53.65136117766989,0
3300,9800,26643.240234375,26419.71023750232,26405.858728582825,26703.745670490567,26958.11303627962,26872.30812686011,26217.352227698255,73.59694736509712,54.69504784211846,0
3301,8100,26633.130859375,26462.394361876857,26427.503693420174,26700.97646221153,26951.67774564785,26869.9282535518,26219.01202263509,76.99671011500654,54.41590804344842,1
3302,9800,26878.240234375,26545.56353637649,26470.43098303492,26707.92798268853,26950.223537503833,26870.010959828647,26221.643672182952,91.70119310581624,59.77607698993935,-1
3303,7800,26759.23046875,26588.296922851194,26497.935695960165,26709.93984488702,26946.44149653841,26868.90866638508,26223.789727259067,89.27418396409873,56.313608060443116,0
3304,6400,26726.55078125,26615.947694530958,26519.708561225863,26710.591254156156,26942.08722494854,26867.492170015576,26225.79675741472,81.54262525509422,55.365242744979405,1
3305,8600,26899.560546875,26672.670264999768,26555.884940811495,26718.001814654934,26941.24511251144,26867.811258342535,26228.48643322095,83.83234695986687,59.275419042461834,1
3306,12000,27140.41015625,26766.218243249816,26611.554008948497,26734.566847658665,26945.188974763685,26870.52368518739,26232.12684728494,96.42149155380439,64.00310109746624,1
3307,11700,27247.16015625,26862.406625849857,26672.087927739118,26754.668546034794,26951.16860211985,26874.27131176513,26236.178876462447,106.02848324701284,65.8930132217967,0
3308,10200,27238.060546875,26937.537410054887,26725.990081942535,26773.62509508735,26956.849630728866,26877.89110514931,26240.178404088845,105.62779311141307,65.57695483603723,0
3309,12600,27288.169921875,27007.66391241891,26779.53101907896,26793.80332358883,26963.410428573345,26881.973481435136,26244.362002962243,102.51331867856521,66.52904264468918,0
3310,8100,27235.66015625,27053.26316118513,26822.971889285724,26811.13104251672,26968.801512289716,26885.492751831305,26248.319281019278,91.07860031189708,64.51533485322318,0
3311,9500,27257.640625,27094.138653948106,26864.368911734702,26828.641222221948,26974.52109868002,26889.195715743434,26252.348507941355,79.57454725079708,64.99299790650873,0
3312,10800,27308.599609375,27137.030845033485,26906.676597224257,26847.46311975736,26981.13651473338,26893.368888814395,26256.565079204564,70.2980726961091,66.13127573006966,-1
3313,8800,27034.5,27116.52467602679,26918.85025463147,26854.79789937472,26982.19321741193,26894.773178477935,26259.670607830492,41.999385734186575,55.64966057081662,1
3314,6600,27117.33984375,27116.687709571434,26937.754025023714,26865.093661899242,26984.869388230505,26896.987772162236,26263.0944371156,25.944725415907726,57.8253091865457,1
3315,6800,27375.580078125,27168.466183282148,26979.451744366695,26885.11273704535,26992.606233574952,26901.74988465938,26267.53549755875,29.540505499694007,63.788841132141194,1
3316,12200,27708.140625,27276.401071625718,27048.85068537939,26917.38834049455,27006.775231424952,26909.773673120486,26273.28641623117,49.93992413195261,69.72570605439999,1
3317,14300,27882.4609375,27397.613044800575,27128.24213796231,26955.234324690842,27024.11554243634,26919.45215336307,26279.71026661548,69.58982136399803,72.29024545775917,0
3318,8600,27849.560546875,27488.002545215462,27196.939129287326,26990.305941247087,27040.460988068786,26928.70696324876,26285.977134001747,74.35690257265705,71.06664700179863,-1
3319,10700,27655.9609375,27521.59422367237,27240.65549197425,27016.410058747202,27052.649105879304,26935.94332120151,26291.446131221302,59.12090161196505,64.18230214429973,1
3320,18200,28141.640625,27645.6035039379,27326.463599881463,27060.536747619863,27074.21329437674,26947.940309299007,26298.83213718449,75.3613219308437,71.61187231529382,1
3321,17200,28226.609375,27761.80467815032,27412.191768940374,27106.265085948497,27097.03301874552,26960.663384579613,26306.52785470072,84.73500404486049,72.67956815932916,0
3322,10800,28240.51953125,27857.54764877026,27491.080127255576,27150.74565243091,27119.676316022837,26973.39827161116,26314.248380355602,84.58544211556324,72.85953214159017,1
3323,10000,28439.279296875,27973.893978391214,27581.384810076474,27201.27638358558,27145.807068118917,26987.98415245956,26322.731537706975,90.07861849475267,75.35738043679717,-1
3324,10800,28335.16015625,28046.147213962973,27653.172938283475,27245.742413886146,27169.358614418543,27001.388888815687,26330.76518488679,79.28626093574769,71.63793192926849,0
3325,10900,28289.919921875,28094.901755545383,27713.815508149335,27286.690551454336,27191.54794723946,27014.210093124737,26338.586161880754,62.42900424264707,70.020751489976,0
3326,10200,28329.69921875,28141.86124818631,27772.471099635113,27327.5928521326,27214.085596180263,27027.29953716081,26346.534716997998,47.937531054560964,70.64818447793272,0
3327,13700,28334.25,28180.33899854905,27825.973852050818,27367.06960302936,27236.267069523226,27040.304019378116,26354.469708147706,33.33109120812941,70.72367227424841,0
3328,9400,28351.619140625,28214.59502696424,27876.0353081055,27405.67938881742,27258.353249149004,27053.351931032314,26362.442360572764,20.160355650503107,71.02991696821212,0
3329,11700,28339.310546875,28239.538130946396,27920.15675941688,27442.292375407917,27279.758344153477,27066.14753915015,26370.33404993924,6.640010244658129,70.46737509251757,-1
3330,17800,28155.560546875,28222.74261413212,27942.576167746225,27470.263676249764,27297.10096202915,27076.987469575277,26377.460702621618,-17.346828948463838,62.50842633181656,1
3331,9700,28301.26953125,28238.447997555697,27976.73744046087,27502.852141151736,27316.985488152335,27089.16938063672,26385.140578185004,-25.571594292266923,65.8064618086574,1
3332,15000,28468.75,28284.50839804456,28023.5957794646,27540.73048855755,27339.792706208722,27102.896550978643,26393.458380268097,-22.038153212678935,69.1641481474757,1
3333,8900,28661.580078125,28359.922734060652,28084.356188860827,27584.68537442294,27365.9667135734,27118.40583980597,26402.512758303452,-9.652142703313075,72.51109499255983,1
3334,8400,28761.58984375,28440.256155998526,28148.854632183607,27630.83849086714,27393.60281516106,27134.755929397455,26411.930231698447,1.731615371127532,74.08232996394544,1
3335,16300,28864.7109375,28525.147112298822,28217.03142316612,27679.225645637056,27422.73366906876,27151.969412065144,26421.721771442164,12.085036617789854,75.62916463098448,0
3336,18400,28892.970703125,28598.71183046406,28281.406592686013,27726.823491028743,27451.847273703537,27169.292807996088,26431.587036638502,16.444899937547348,76.05099815021117,-1
3337,12000,28812.880859375,28641.54563624625,28332.023189513533,27769.41397606193,27478.798433815842,27185.646917960057,26441.093199603518,9.867465824387978,72.23496857024075,0
3338,10700,28743.3203125,28661.900571497,28371.19434408367,27807.606381412443,27503.83847101751,27201.146155716673,26450.28372700031,-2.5709892865438633,68.99675346066992,1
3339,14600,28984.490234375,28726.418504072604,28429.603476492364,27853.75868937176,27533.158307915677,27218.890872917254,26460.40031984412,1.8049779556818635,73.44202243837867,-1
3340,10800,28839.7890625,28749.092615758087,28468.668770397853,27892.426547141495,27559.03218424408,27235.01921311211,26469.898877699034,-8.139001702162545,67.21486572667848,0
3341,9300,28832.44921875,28765.763936356474,28503.314527383773,27929.29018132222,27584.248363145187,27250.914039038857,26479.330216385864,-17.752537317128997,66.90497894223375,1
3342,12100,29048.189453125,28822.24903971018,28555.207377454368,27973.168584138017,27613.237295620034,27268.79737649245,26489.58514347864,-12.378088531520007,71.11969659646613,0
3343,9700,28999.560546875,28857.711341143146,28597.526726923,28013.41924934339,27640.689241189437,27286.01890057586,26499.605005368445,-14.734407747914531,68.98703788362127,-1
3344,16300,28901.939453125,28866.55696353952,28626.518415132716,28048.263178903453,27665.664492910935,27302.09771204401,26509.195162844517,-24.90568468699115,64.78700018612759,0
3345,401500,28929.130859375,28879.071742706616,28655.338647917695,28082.80700951018,27690.68362888052,27318.28709659457,26518.855584786754,-31.42002332281953,65.41854137557686,0
3346,15900,28946.23046875,28892.503487915295,28683.042630854106,28116.66675300978,27715.545942541303,27334.485538108554,26528.545704084016,-35.873193792635846,65.83353167990734,1
3347,29200,29442.630859375,29002.528962207238,28755.384366903712,28168.66534541626,27749.74564386474,27355.46210846942,26540.178778556237,-8.131403042501859,75.1546866664974,0
3348,392500,29398.109375,29081.64504476579,28816.59627243669,28216.878836772485,27782.386509827815,27375.786956892607,26551.587683132857,3.833457909969752,73.22515398977109,1
3349,18400,29585.849609375,29182.485957687633,28889.858495002245,28270.56396510984,27818.098650412907,27397.777630051638,26563.700505193705,20.096090191958922,76.02092097310953,0
3350,14500,29648.990234375,29275.786813025108,28962.15675589489,28324.619897237884,27854.353929303245,27420.177755467794,26576.017031058702,30.2025091872012,76.89473914131871,-1
3351,400800,29518.740234375,29324.37749729509,29015.16470622633,28371.448145753067,27887.312073958128,27441.05897416339,26587.764429075934,23.50996225666836,71.13594915608343,0
3352,11500,29485.44921875,29356.591841586072,29059.95370741906,28415.134462341182,27918.958354053015,27461.401165651812,26599.33203302673,12.773095212307567,69.69914991474144,-1
3353,14700,29167.6796875,29318.80941076886,29070.213324569628,28444.64603979839,27943.685509170777,27478.379061391595,26609.584917874927,-18.119695756827355,57.715952391196396,1
3354,26000,29332.16015625,29321.47955986509,29095.16064187252,28479.450514953354,27971.18005663769,27496.824644425014,26620.453481700777,-29.209011378420996,61.4139165765023,1
3355,21000,29421.400390625,29341.463726017075,29126.231094134662,28516.389725764006,27999.897290974073,27515.974651849894,26631.634906486903,-32.03965479773717,63.28979220458898,-1
3356,15100,29237.150390625,29320.601058938664,29136.79483665755,28544.654849876202,28024.397352353302,27533.100778603875,26642.03616590462,-46.926018452793585,57.11586405523806,1
3357,33500,29409.51953125,29338.384753400933,29162.768617094927,28578.571111890862,28051.82551431165,27551.77161196354,26653.08400369043,-45.722751896593934,60.953362761431535,1
3358,41600,29531.4296875,29376.993740220747,29197.879195228743,28615.938114855926,28081.124606850033,27571.469702267386,26664.574405621806,-37.61385715418015,63.44488510456564,1
3359,15700,29647.419921875,29431.078976551602,29240.69259776648,28656.388381797853,28112.14035566241,27592.12592335801,26676.481972552956,-25.893796105699266,65.688203062669,0
3360,11800,29620.5,29468.963181241284,29276.86473131253,28694.196680550882,28142.008863471074,27612.308749991265,26688.234539528792,-21.585886051730824,64.69587263701227,1
3361,10100,29910.220703125,29557.21468561803,29337.184347675622,28741.883897122418,28177.022959305807,27635.173545544836,26701.096759742748,-1.8931328494522859,69.95621478605818,0
3362,11200,29974.240234375,29640.619795369428,29397.85633688509,28790.211596622517,28212.611420198267,27658.44784095608,26714.16320075924,12.010808643383257,70.98500918676199,0
3363,11300,29927.33984375,29697.963805045543,29448.28333753889,28834.80486121575,28246.56643848642,27681.023880784876,26726.99025322627,14.45154216909458,69.11771824997196,-1
3364,14700,29706.609375,29699.69291903644,29472.88581729709,28868.993273521017,28275.478179803522,27701.178960329307,26738.88494033914,-1.5469557393089985,60.98659999015994,-1
3365,10700,29575.740234375,29674.902382104156,29482.681476066417,28896.70884061333,28301.225943260382,27719.831311314836,26750.20971197202,-22.525873133185883,56.72570861101581,1
3366,10800,29788.349609375,29697.591827558324,29511.792726857708,28931.675145270652,28330.67393664879,27740.41358293733,26762.338014955665,-23.55533399785702,61.439192282716405,-1
3367,8500,29643.48046875,29686.76955579666,29524.334416561735,28959.589079524747,28356.670105601286,27759.34957185089,26773.83958163748,-34.786652316848006,56.892018610511016,-1
3368,10700,29461.44921875,29641.70548838733,29518.345350103475,28979.26986929829,28378.54691972304,27776.28588674541,26784.568562224755,-54.115846165836615,51.71296686957961,0
3369,6700,29413.66015625,29596.096421959868,29508.37533164124,28996.30478251208,28399.044211535456,27792.578168034015,26795.06393784961,-68.81699948162034,50.41540111205095,-1
3370,12100,29319.099609375,29540.697059442897,29490.349072377787,29008.963403173373,28417.263130304556,27807.76743610706,26805.1399285543,-82.6747269059448,47.85659228790782,0
3371,11600,29336.5703125,29499.87171005432,29475.70347619895,29021.81073295089,28435.467232922285,27822.979405026395,26815.245439069055,-87.93936127542085,48.377901453273,1
3372,14600,29422.390625,29484.37549304346,29470.62606179905,29037.519748325365,28455.010270389168,27838.893944528623,26825.653204282353,-82.97968657513536,50.97096798876333,0
3373,11300,29365.30078125,29460.56055068477,29460.59508269914,29050.373906479275,28473.035825059676,27854.082072257195,26835.79151796286,-80.80267218788896,49.20044928222227,1
3374,8900,29655.83984375,29499.616409297818,29479.18982184684,29074.117668725186,28496.45768681592,27872.010010282,26847.049195910116,-58.11486776031694,57.32471985641082,1
3375,8600,29943.240234375,29588.341174313256,29523.385099230476,29108.200906593807,28525.106846173527,27892.619266243124,26859.409239975845,-23.828476860913412,63.53691908576486,1
3376,10900,30133.349609375,29697.342861325607,29581.47695733948,29148.402816506798,28556.95323752405,27914.915090552895,26872.478862208976,9.77575866169235,66.96280591750815,-1
3377,10700,30029.740234375,29763.82233593549,29624.168698009533,29182.965068187907,28586.117336471594,27935.958126809834,26885.082700022016,22.424117479335592,63.46317953847923,-1
3378,11300,29918.400390625,29794.737946873393,29652.19076397291,29211.805669067795,28612.499179128095,27955.683920479638,26897.191752679115,20.730241335957913,59.84372682816844,0
3379,11700,29921.1796875,29820.026294998715,29677.808756689778,29239.62425802592,28638.41364464041,27975.241092290787,26909.263560802152,17.371294498970656,59.905198943497794,0
3380,11300,29894.80078125,29834.98119224897,29698.474663790752,29265.3174550151,28663.292597840602,27994.341188698345,26921.181873059428,11.244394054027708,58.98230242369446,1
3381,22300,30126.2109375,29893.22714129918,29739.21145176306,29299.07798374,28692.261277833855,28015.55382301478,26933.97640026278,20.129643635282093,64.19374239738482,-1
3382,15900,29858.80078125,29886.341869289347,29750.6009117142,29321.027897367843,28715.361069980707,28033.894588768366,26945.652345895465,6.0790120158488605,55.42961836537222,0
3383,10000,29926.150390625,29894.30357355648,29767.319909705704,29344.758191221066,28739.337096132076,28052.72300470724,26957.55054168281,-0.2610973869684585,57.021140112953034,0
3384,8400,29933.25,29902.092858845186,29783.122775448017,29367.83630136926,28762.97893581263,28071.43471610319,26969.42958143657,-5.280460981871698,57.194659592442484,1
3385,11000,30248.169921875,29971.30827145115,29827.412979869634,29402.35918844792,28792.38865830891,28093.093772877044,26982.51836523073,10.447525100359485,64.11539011312135,0
3386,10700,30250.98046875,30027.242710910923,29867.752740715383,29435.638454342123,28821.27166445626,28114.565282288717,26995.56611813899,18.413157806451522,64.17106550188583,0
3387,11100,30188.150390625,30059.424246853738,29898.26680261154,29465.148726353218,28848.33856992495,28135.19796993385,27008.310965534143,16.864927518847878,61.8604404018945,1
3388,8000,30322.119140625,30111.963225607993,29938.633691946154,29498.75540926584,28877.522343602177,28156.958379592474,27021.539740684206,21.955555882704118,64.77307224876589,1
3389,13600,30582.599609375,30206.090502361396,29999.96377932033,29541.25910338777,28911.286249855104,28181.094113222152,27035.75554854325,38.964074265711645,69.62951226888245,0
