,Volume,EMA9,EMA20,EMA50,EMA100,EMA200,EMA500,MACD,RSI,Target
3211,8761624,208.95093306760947,208.56523754375556,210.564938489055,212.8838235190797,217.4379380116357,223.2282932787487,0.9296180309792257,59.32928374260094,-1
3212,12867424,209.15852172264226,208.70082219128108,210.5423478166518,212.82649783242016,217.36381799503013,223.17544131493244,0.8511871745693596,52.20469795556434,-1
3213,6149968,209.0916763869029,208.71258151058242,210.4749731981143,212.74724629205434,217.27884761740742,223.11815130985863,0.6924696783371915,49.50266734907837,-1
3214,10901016,208.8823193810067,208.6489919721862,210.37967587102833,212.6541303527547,217.18696745561655,223.05797861543775,0.514753161998864,47.72241954656763,1
3215,92852568,215.69893106632884,211.91721919460818,211.6575465352083,213.25435307463314,217.44346905115887,223.13744927089556,2.6115549818718558,80.88724352511176,1
3216,50924760,222.8435961470084,215.6796036970004,213.21694692479727,214.01015314186273,217.7815664384083,223.2503626728869,4.329265126651359,83.60058831492375,-1
3217,20377880,228.21084493518487,218.91772144851376,214.6468643037421,214.71648357643753,218.0989621961146,223.35586956875517,5.058560296302149,81.04760274109427,-1
3218,11660824,232.1534690389682,221.68022087761736,215.95184866257972,215.37405747500515,218.39572839768664,223.4539457998344,5.117716894070577,78.4477673139879,1
3219,11767072,235.85402523117457,224.43984269879664,217.31280557777268,216.07271475272782,218.71672861263502,223.5625378325696,5.028502052798281,79.54721661334483,-1
3220,7290592,238.6371081243928,226.8521852700794,218.58561475892927,216.73997663281767,219.02571081248212,223.66715620328694,4.608544505653692,78.15366904205406,1
3221,5899560,241.01137106982674,229.10516027783967,219.83748958609135,217.40865873615914,219.33897162879137,223.77430696834992,4.096549241724297,78.49180339860331,-1
3222,5110280,242.6823543021505,231.03479141627832,220.99548165061503,218.04148306279848,219.63775088851926,223.8764705622146,3.424320687833056,76.52048698569547,0
3223,7458712,244.1275484807829,232.83227082380537,222.12931865236789,218.67250963967996,219.93895063286547,223.98039014158826,2.78657564770527,76.81804983637275,1
3224,11211296,245.43778097212635,234.5319317870144,223.24890266354956,219.30629580399324,220.24481889460313,224.08697026452603,2.2120973069578955,77.25917223398939,1
3225,8442536,246.78070573473235,236.21007207255172,224.38237333498512,219.95671380362023,220.56230731142458,224.19900792728302,1.7472300746161356,78.11699927725685,0
3226,6723008,247.7833811161062,237.69426355531837,225.45734232740145,220.58715675090698,220.87307124505818,224.3091679061825,1.254536798574982,77.35294993626228,-1
3227,6197184,248.37676897979904,238.93769754381856,226.44922382180025,221.18444712088052,221.17035730664537,224.41472140928985,0.7236279664214678,75.05023327537604,-1
3228,6805528,248.70188210278454,239.9914725010479,227.3728752246601,221.75509835798638,221.45724265279546,224.51686756971074,0.21382394457779696,73.36473820479021,0
3229,17480440,248.94136408066515,240.9350743573469,228.25626411750432,222.31240912302007,221.74024811885906,224.61819461331342,-0.2153557991175603,73.12111068387826,-1
3230,7899648,248.80057966785245,241.63053794394258,229.0398397213905,222.8257761110118,222.00390178948336,224.71248302610098,-0.670492101332389,69.1337218258761,0
3231,7500016,248.62794237197727,242.23119082437438,229.78092024951152,223.32303585512003,222.2619464800206,224.80519723832606,-1.0296033195851955,68.40838462844322,-1
3232,6166112,248.28020423937872,242.67481567052772,230.45183520870654,223.7896935948005,222.50699429324413,224.89335713641253,-1.355097523158454,65.81085677280382,1
3233,9097344,248.36213641396392,243.24767752212554,231.1670520676712,224.2827662981174,222.76752037104575,224.98835317623644,-1.4575688664217683,68.0549442510578,1
